comment_id,sentiment_pred,sarcasm_pred,sentiment_proba_neg,sentiment_proba_neu,sentiment_proba_pos,sarcasm_proba_sarcastic,final_interpretation,sentiment_score,sarcasm_score,confidence_max,neutrality_bias,margin
mw8ar9b,LABEL_1,not sarcastic,0.23770164,0.7471839,0.015114379,0.00058003527,neutral,-0.22258726099999998,0.00058003527,0.7471839,0.7471839,0.50948226
mw8gie7,LABEL_1,not sarcastic,0.0011088457,0.9962334,0.0026577562,0.0009981329,neutral,0.0015489104999999999,0.0009981329,0.9962334,0.9962334,0.9935756438000001
mw873pt,LABEL_1,not sarcastic,0.006706708,0.9791333,0.014160036,0.0011567587,neutral,0.007453328000000001,0.0011567587,0.9791333,0.9791333,0.9649732639999999
mw9jhid,LABEL_1,not sarcastic,0.35492355,0.60298526,0.0420912,0.00085819705,negative,-0.31283235,0.00085819705,0.60298526,0.60298526,0.24806171
mw804xu,LABEL_1,sarcastic,0.0015485482,0.99443996,0.004011476,0.95611,neutral (sarcastic unclear),0.0024629278,0.95611,0.99443996,0.99443996,0.990428484
mw80j7f,LABEL_1,not sarcastic,0.0018814182,0.99417216,0.003946428,0.00061432907,neutral,0.0020650098,0.00061432907,0.99417216,0.99417216,0.990225732
mw84shg,LABEL_1,not sarcastic,0.0029386866,0.9908468,0.0062145703,0.0059659537,neutral,0.0032758836999999996,0.0059659537,0.9908468,0.9908468,0.9846322297000001
mw81jlv,LABEL_1,not sarcastic,0.0026218402,0.99163073,0.0057474407,0.005244871,neutral,0.0031256005000000003,0.005244871,0.99163073,0.99163073,0.9858832893
mw81u20,LABEL_1,not sarcastic,0.0022451112,0.9933302,0.0044246446,0.0013074346,neutral,0.0021795334000000006,0.0013074346,0.9933302,0.9933302,0.9889055554
mw83vns,LABEL_1,not sarcastic,0.00275866,0.99146867,0.0057726935,0.011559359,neutral,0.0030140335000000003,0.011559359,0.99146867,0.99146867,0.9856959765000001
mw87hpj,LABEL_2,not sarcastic,0.0026932072,0.25190476,0.745402,0.0006030572,neutral,0.7427087928,0.0006030572,0.745402,0.25190476,0.49349724
mw7gdwl,LABEL_1,sarcastic,0.0015529157,0.9944496,0.0039973846,0.9513821,neutral (sarcastic unclear),0.0024444689,0.9513821,0.9944496,0.9944496,0.9904522154000001
mw77h4d,LABEL_1,sarcastic,0.001507695,0.9944161,0.004076287,0.9617042,neutral (sarcastic unclear),0.0025685919999999998,0.9617042,0.9944161,0.9944161,0.9903398130000001
mw77ppm,LABEL_1,not sarcastic,0.0014814112,0.9956767,0.002841938,0.0006143659,neutral,0.0013605268,0.0006143659,0.9956767,0.9956767,0.992834762
mw77yll,LABEL_1,not sarcastic,0.016611036,0.6201822,0.36320674,0.002573218,neutral,0.34659570399999995,0.002573218,0.6201822,0.6201822,0.25697546000000004
mw7atqk,LABEL_1,not sarcastic,0.0027077661,0.98036593,0.016926367,0.0013032393,neutral,0.014218600900000001,0.0013032393,0.98036593,0.98036593,0.963439563
mw77fal,LABEL_1,sarcastic,0.0015574463,0.99438584,0.004056728,0.9544883,neutral (sarcastic unclear),0.0024992816999999997,0.9544883,0.99438584,0.99438584,0.990329112
mw7i78j,LABEL_1,sarcastic,0.0028069674,0.99413294,0.0030600575,0.99910176,neutral (sarcastic unclear),0.0002530900999999997,0.99910176,0.99413294,0.99413294,0.9910728824999999
mw7l1t2,LABEL_1,not sarcastic,0.006284666,0.98722804,0.0064872736,0.0024457497,neutral,0.00020260759999999982,0.0024457497,0.98722804,0.98722804,0.9807407664
mw7xrxk,LABEL_1,not sarcastic,0.002611382,0.99137443,0.0060141967,0.0022196958,neutral,0.0034028147,0.0022196958,0.99137443,0.99137443,0.9853602333
mw7n70z,LABEL_1,sarcastic,0.019413678,0.9513111,0.029275173,0.786266,neutral (sarcastic unclear),0.009861495000000001,0.786266,0.9513111,0.9513111,0.9220359269999999
mw7nwps,LABEL_1,not sarcastic,0.0009859687,0.99547607,0.0035379902,0.0017958567,neutral,0.0025520215,0.0017958567,0.99547607,0.99547607,0.9919380798
mwalx15,LABEL_1,sarcastic,0.0032480967,0.9892631,0.0074887653,0.91009897,neutral (sarcastic unclear),0.004240668600000001,0.91009897,0.9892631,0.9892631,0.9817743347
mw72g0l,LABEL_1,sarcastic,0.0015466764,0.99443215,0.0040211426,0.971414,neutral (sarcastic unclear),0.0024744662000000003,0.971414,0.99443215,0.99443215,0.9904110074
mw72rpn,LABEL_1,not sarcastic,0.0028068854,0.9830972,0.014095841,0.0013332709,neutral,0.0112889556,0.0013332709,0.9830972,0.9830972,0.969001359
mw72ywo,LABEL_0,not sarcastic,0.5951439,0.39610046,0.008755594,0.00061101525,neutral,-0.5863883059999999,0.00061101525,0.5951439,0.39610046,0.19904343999999996
mw72sv5,LABEL_1,not sarcastic,0.00406432,0.9927959,0.0031398097,0.00055290485,neutral,-0.0009245102999999996,0.00055290485,0.9927959,0.9927959,0.9887315799999999
mw733e6,LABEL_1,not sarcastic,0.0009552031,0.9957689,0.0032758869,0.0008235305,neutral,0.0023206838,0.0008235305,0.9957689,0.9957689,0.9924930130999999
mw74htd,LABEL_0,not sarcastic,0.8790389,0.11282013,0.008141038,0.00055802177,neutral,-0.870897862,0.00055802177,0.8790389,0.11282013,0.7662187699999999
mw72fjg,LABEL_1,sarcastic,0.0015276382,0.9944614,0.0040109367,0.9430204,neutral (sarcastic unclear),0.0024832985000000003,0.9430204,0.9944614,0.9944614,0.9904504633000001
mw72rsv,LABEL_1,not sarcastic,0.0042564096,0.99000835,0.0057352255,0.00985891,neutral,0.0014788158999999995,0.00985891,0.99000835,0.99000835,0.9842731244999999
mw7d2vy,LABEL_1,sarcastic,0.20512149,0.693512,0.101366416,0.9819488,neutral (sarcastic unclear),-0.10375507399999999,0.9819488,0.693512,0.693512,0.48839051
mwabghp,LABEL_1,sarcastic,0.009011863,0.9268918,0.06409632,0.9956084,neutral (sarcastic unclear),0.055084456999999996,0.9956084,0.9268918,0.9268918,0.8627954800000001
mw71mmf,LABEL_1,sarcastic,0.0015281393,0.9944518,0.004020058,0.9591499,neutral (sarcastic unclear),0.0024919187,0.9591499,0.9944518,0.9944518,0.990431742
mw729fl,LABEL_1,not sarcastic,0.003582587,0.98413867,0.012278742,0.018746264,neutral,0.008696155,0.018746264,0.98413867,0.98413867,0.971859928
mw7lzg8,LABEL_1,not sarcastic,0.002839533,0.9909877,0.0061728014,0.01179062,neutral,0.0033332683999999996,0.01179062,0.9909877,0.9909877,0.9848148986
mw77hcj,LABEL_1,not sarcastic,0.20705572,0.783535,0.009409313,0.0008000737,neutral,-0.197646407,0.0008000737,0.783535,0.783535,0.57647928
mw7cstq,LABEL_1,not sarcastic,0.0030183268,0.991959,0.005022707,0.008209469,neutral,0.0020043802000000006,0.008209469,0.991959,0.991959,0.9869362930000001
mw70we0,LABEL_1,sarcastic,0.0015316498,0.99440974,0.0040586037,0.9588655,neutral (sarcastic unclear),0.0025269539,0.9588655,0.99440974,0.99440974,0.9903511363
mw7yu5l,LABEL_0,not sarcastic,0.93900484,0.052557435,0.008437799,0.0026022296,negative,-0.930567041,0.0026022296,0.93900484,0.052557435,0.886447405
mw720d8,LABEL_1,not sarcastic,0.013532355,0.87962216,0.106845506,0.0004230701,neutral,0.09331315100000001,0.0004230701,0.87962216,0.87962216,0.7727766540000001
mw7190n,LABEL_1,not sarcastic,0.0013156073,0.9952129,0.0034714548,0.00089143706,neutral,0.0021558475,0.00089143706,0.9952129,0.9952129,0.9917414452
mw6vs3i,LABEL_1,sarcastic,0.0015252574,0.9943922,0.0040825615,0.96210116,neutral (sarcastic unclear),0.0025573041,0.96210116,0.9943922,0.9943922,0.9903096385
mw6wy3j,LABEL_1,not sarcastic,0.0013367072,0.99414223,0.0045210845,0.0009678676,neutral,0.0031843772999999996,0.0009678676,0.99414223,0.99414223,0.9896211455
mw6xlcy,LABEL_1,not sarcastic,0.0032861033,0.9919985,0.004715415,0.06345781,neutral,0.0014293116999999998,0.06345781,0.9919985,0.9919985,0.9872830850000001
mw6w6dm,LABEL_1,not sarcastic,0.003947272,0.9858845,0.010168238,0.015043435,neutral,0.006220966,0.015043435,0.9858845,0.9858845,0.9757162620000001
mw6zpkx,LABEL_1,not sarcastic,0.0008629841,0.9948468,0.0042902213,0.0005591764,neutral,0.0034272371999999997,0.0005591764,0.9948468,0.9948468,0.9905565787
mw938jr,LABEL_1,not sarcastic,0.0029984259,0.74004966,0.25695193,0.046343558,neutral,0.2539535041,0.046343558,0.74004966,0.74004966,0.48309773000000006
mw6w2pm,LABEL_1,not sarcastic,0.049327824,0.8437739,0.10689824,0.004822121,neutral,0.057570416000000006,0.004822121,0.8437739,0.8437739,0.7368756599999999
mw6yqjv,LABEL_1,not sarcastic,0.02793088,0.90061826,0.07145087,0.0013837974,neutral,0.043519989999999995,0.0013837974,0.90061826,0.90061826,0.8291673900000001
mw6ucpc,LABEL_1,sarcastic,0.0016311269,0.9944997,0.0038691706,0.9723698,neutral (sarcastic unclear),0.0022380437,0.9723698,0.9944997,0.9944997,0.9906305294
mw6v0uf,LABEL_0,not sarcastic,0.7297455,0.2600797,0.010174761,0.0039627748,negative,-0.719570739,0.0039627748,0.7297455,0.2600797,0.4696658
mw6uqap,LABEL_1,not sarcastic,0.00091272756,0.99336064,0.0057265144,0.0022528653,neutral (sarcastic unclear),0.004813786840000001,0.0022528653,0.99336064,0.99336064,0.9876341256
mw6xoiz,LABEL_1,not sarcastic,0.0030010988,0.9876478,0.009351075,0.0021686791,neutral,0.0063499762,0.0021686791,0.9876478,0.9876478,0.978296725
mw6urd3,LABEL_1,not sarcastic,0.023123128,0.90651405,0.07036285,0.0016069708,neutral,0.047239722000000005,0.0016069708,0.90651405,0.90651405,0.8361512
mw6usi6,LABEL_1,not sarcastic,0.002543722,0.9916654,0.005790813,0.006112909,neutral,0.0032470909999999997,0.006112909,0.9916654,0.9916654,0.9858745870000001
mw6v35n,LABEL_1,not sarcastic,0.004518668,0.96935344,0.026127914,0.00063496456,neutral,0.021609246,0.00063496456,0.96935344,0.96935344,0.943225526
mw6v4nq,LABEL_1,not sarcastic,0.001531883,0.99430555,0.0041625313,0.36469582,neutral,0.0026306483000000003,0.36469582,0.99430555,0.99430555,0.9901430187
mw6w7d6,LABEL_0,not sarcastic,0.8522953,0.13526803,0.012436744,0.0018859889,neutral (sarcastic unclear),-0.839858556,0.0018859889,0.8522953,0.13526803,0.71702727
mw6tio4,LABEL_1,sarcastic,0.0015439733,0.9944301,0.004025944,0.95967287,neutral (sarcastic unclear),0.0024819707,0.95967287,0.9944301,0.9944301,0.990404156
mw6tqju,LABEL_1,not sarcastic,0.019213222,0.889697,0.09108976,0.0027903111,neutral,0.071876538,0.0027903111,0.889697,0.889697,0.7986072399999999
mw6u447,LABEL_1,not sarcastic,0.0025501954,0.9942298,0.0032199775,0.0020722146,neutral,0.0006697820999999999,0.0020722146,0.9942298,0.9942298,0.9910098225
mw6ueo5,LABEL_1,not sarcastic,0.002558707,0.9917005,0.0057407836,0.005543605,neutral,0.0031820766000000005,0.005543605,0.9917005,0.9917005,0.9859597164
mw6uv0a,LABEL_1,not sarcastic,0.0020748642,0.99322975,0.004695353,0.0052061714,neutral,0.0026204888,0.0052061714,0.99322975,0.99322975,0.988534397
mw6x6zf,LABEL_1,not sarcastic,0.40219814,0.58254737,0.015254504,0.0014867343,positive,-0.386943636,0.0014867343,0.58254737,0.58254737,0.18034923000000003
mw6wf6r,LABEL_1,not sarcastic,0.0028519845,0.99030745,0.0068406123,0.0039222348,neutral,0.0039886278,0.0039222348,0.99030745,0.99030745,0.9834668377
mw6sjtg,LABEL_1,sarcastic,0.0015257326,0.9944511,0.0040231138,0.94823027,neutral (sarcastic unclear),0.0024973812000000004,0.94823027,0.9944511,0.9944511,0.9904279862
mw6tee7,LABEL_1,sarcastic,0.0020278653,0.99182844,0.0061437283,0.9963779,neutral (sarcastic unclear),0.004115863,0.9963779,0.99182844,0.99182844,0.9856847117
mw6untz,LABEL_1,not sarcastic,0.035736676,0.9089197,0.055343688,0.0035818508,neutral,0.019607012,0.0035818508,0.9089197,0.9089197,0.853576012
mw6tt3m,LABEL_1,not sarcastic,0.0009786357,0.99597955,0.0030417026,0.0111636305,neutral,0.0020630669,0.0111636305,0.99597955,0.99597955,0.9929378474
mw6ujbo,LABEL_1,not sarcastic,0.0040040617,0.9928832,0.0031127152,0.003019245,neutral,-0.0008913465000000005,0.003019245,0.9928832,0.9928832,0.9888791383
mw6qc0h,LABEL_1,sarcastic,0.0015291282,0.99441236,0.0040585254,0.9535246,neutral (sarcastic unclear),0.0025293971999999997,0.9535246,0.99441236,0.99441236,0.9903538346
mw6qol3,LABEL_1,not sarcastic,0.0013947432,0.99217457,0.0064307107,0.00064653595,neutral,0.0050359675,0.00064653595,0.99217457,0.99217457,0.9857438593
mw6umqj,LABEL_0,sarcastic,0.9842694,0.0101857735,0.0055448795,0.71845853,neutral (sarcastic unclear),-0.9787245204999999,0.71845853,0.9842694,0.0101857735,0.9740836264999999
mw78qgd,LABEL_0,not sarcastic,0.90448916,0.0826103,0.012900566,0.0033649139,neutral,-0.891588594,0.0033649139,0.90448916,0.0826103,0.82187886
mw6uo91,LABEL_1,not sarcastic,0.000807032,0.9960575,0.0031353803,0.00064907316,positive,0.0023283483,0.00064907316,0.9960575,0.9960575,0.9929221197
mw8dq4g,LABEL_0,not sarcastic,0.5603421,0.42389455,0.015763469,0.004993281,neutral,-0.5445786309999999,0.004993281,0.5603421,0.42389455,0.13644754999999997
mw92ifr,LABEL_0,not sarcastic,0.951292,0.04206762,0.006640407,0.00069651235,positive,-0.944651593,0.00069651235,0.951292,0.04206762,0.90922438
mw6obn3,LABEL_1,sarcastic,0.0014792447,0.9946056,0.0039151455,0.9428911,neutral (sarcastic unclear),0.0024359008,0.9428911,0.9946056,0.9946056,0.9906904544999999
mw6opli,LABEL_0,not sarcastic,0.9751482,0.014328132,0.010523703,0.002126197,neutral,-0.964624497,0.002126197,0.9751482,0.014328132,0.960820068
mw6ptir,LABEL_1,not sarcastic,0.0020596136,0.985636,0.012304374,0.0021794424,neutral,0.0102447604,0.0021794424,0.985636,0.985636,0.973331626
mw6p91n,LABEL_1,not sarcastic,0.0021340894,0.9148329,0.083032966,0.0016861398,neutral,0.0808988766,0.0016861398,0.9148329,0.9148329,0.831799934
mw6s40i,LABEL_1,not sarcastic,0.0065422235,0.9892029,0.0042548287,0.29280385,neutral,-0.0022873948,0.29280385,0.9892029,0.9892029,0.9826606765
mw6t1cc,LABEL_1,not sarcastic,0.0012859487,0.99544096,0.0032730752,0.35322526,neutral,0.0019871265,0.35322526,0.99544096,0.99544096,0.9921678848000001
mzcg4ex,LABEL_1,not sarcastic,0.0016720311,0.98826075,0.010067256,0.0018329438,neutral,0.0083952249,0.0018329438,0.98826075,0.98826075,0.978193494
mw6ltd4,LABEL_1,sarcastic,0.0015050045,0.9944594,0.004035613,0.95277864,neutral (sarcastic unclear),0.0025306085000000003,0.95277864,0.9944594,0.9944594,0.990423787
mw6s1fl,LABEL_1,sarcastic,0.004003764,0.99199647,0.003999776,0.8615238,neutral (sarcastic unclear),-3.987999999999908e-06,0.8615238,0.99199647,0.99199647,0.987992706
mw6mf7b,LABEL_2,sarcastic,0.0026893353,0.13792318,0.85938746,0.9937264,neutral (sarcastic unclear),0.8566981247,0.9937264,0.85938746,0.13792318,0.72146428
mw6myre,LABEL_1,not sarcastic,0.0025688706,0.9912889,0.0061421786,0.0063984864,neutral,0.003573308,0.0063984864,0.9912889,0.9912889,0.9851467214
mw6wupc,LABEL_1,not sarcastic,0.0009330104,0.995806,0.0032609317,0.00044437146,neutral,0.0023279213000000003,0.00044437146,0.995806,0.995806,0.9925450683
mw6c8wd,LABEL_1,sarcastic,0.0015352229,0.99445456,0.0040102266,0.950016,neutral (sarcastic unclear),0.0024750036999999997,0.950016,0.99445456,0.99445456,0.9904443333999999
mw6csx3,LABEL_1,not sarcastic,0.0032646558,0.986955,0.009780349,0.002467943,neutral,0.0065156932,0.002467943,0.986955,0.986955,0.977174651
mw6nb8q,LABEL_1,not sarcastic,0.002165998,0.9917297,0.006104374,0.0044581676,neutral,0.003938376,0.0044581676,0.9917297,0.9917297,0.9856253260000001
mw6lh8j,LABEL_1,not sarcastic,0.3922442,0.574607,0.033148844,0.0012471088,neutral,-0.359095356,0.0012471088,0.574607,0.574607,0.1823628
mw6m1pb,LABEL_1,not sarcastic,0.02125951,0.97479534,0.003945094,0.016234042,positive,-0.017314416,0.016234042,0.97479534,0.97479534,0.95353583
mw6sx3c,LABEL_1,not sarcastic,0.0026261208,0.99127966,0.0060942792,0.013015025,neutral,0.0034681584000000004,0.013015025,0.99127966,0.99127966,0.9851853808
mw5rkl0,LABEL_1,sarcastic,0.0015648303,0.99447757,0.003957588,0.94382083,neutral (sarcastic unclear),0.0023927576999999995,0.94382083,0.99447757,0.99447757,0.990519982
mw5t6ex,LABEL_2,not sarcastic,0.0020953969,0.040016837,0.9578877,0.0007152038,neutral,0.9557923031,0.0007152038,0.9578877,0.040016837,0.917870863
mw64dp2,LABEL_0,not sarcastic,0.6498766,0.33875605,0.011367281,0.0033247815,neutral,-0.6385093190000001,0.0033247815,0.6498766,0.33875605,0.31112055000000005
mw6h3x6,LABEL_1,not sarcastic,0.0012696253,0.99501437,0.0037159894,0.0010475651,neutral,0.0024463641,0.0010475651,0.99501437,0.99501437,0.9912983806000001
mw7efzi,LABEL_1,sarcastic,0.0041543213,0.98201686,0.01382884,0.9565727,neutral (sarcastic unclear),0.009674518699999999,0.9565727,0.98201686,0.98201686,0.96818802
mw6g6dw,LABEL_1,not sarcastic,0.001011082,0.9959403,0.0030485985,0.0013248065,neutral,0.0020375165000000002,0.0013248065,0.9959403,0.9959403,0.9928917015
mw52m9l,LABEL_1,sarcastic,0.0017088932,0.9944349,0.0038563332,0.9428233,neutral (sarcastic unclear),0.00214744,0.9428233,0.9944349,0.9944349,0.9905785668
mw53683,LABEL_2,not sarcastic,0.015863568,0.27321687,0.7109195,0.005463385,neutral,0.695055932,0.005463385,0.7109195,0.27321687,0.43770263000000004
mw53rdb,LABEL_2,not sarcastic,0.003541506,0.108023,0.8884355,0.0006313686,neutral,0.884893994,0.0006313686,0.8884355,0.108023,0.7804125000000001
mw5ic2r,LABEL_1,not sarcastic,0.0031968392,0.9907017,0.006101446,0.0006050974,neutral,0.0029046068,0.0006050974,0.9907017,0.9907017,0.9846002540000001
mw1uvlq,LABEL_1,sarcastic,0.0015199229,0.99441284,0.0040672566,0.96205163,neutral (sarcastic unclear),0.0025473337000000004,0.96205163,0.99441284,0.99441284,0.9903455834
mw1v70c,LABEL_1,not sarcastic,0.001377415,0.99542916,0.0031934103,0.12330257,neutral,0.0018159952999999998,0.12330257,0.99542916,0.99542916,0.9922357497000001
mw1vku3,LABEL_1,not sarcastic,0.021252904,0.96864814,0.010098893,0.026353443,neutral,-0.011154011,0.026353443,0.96864814,0.96864814,0.947395236
mw1x6wb,LABEL_1,not sarcastic,0.00439065,0.9920116,0.003597688,0.00059933215,neutral,-0.0007929620000000004,0.00059933215,0.9920116,0.9920116,0.9876209499999999
mw1x33p,LABEL_1,not sarcastic,0.005154515,0.8662422,0.12860326,0.0005341091,neutral,0.123448745,0.0005341091,0.8662422,0.8662422,0.73763894
mw1vmhw,LABEL_0,sarcastic,0.81192684,0.17544337,0.012629862,0.9980427,neutral (sarcastic unclear),-0.799296978,0.9980427,0.81192684,0.17544337,0.63648347
mw25fsq,LABEL_1,not sarcastic,0.0013293689,0.99499315,0.0036774972,0.0016753067,neutral,0.0023481283,0.0016753067,0.99499315,0.99499315,0.9913156528
mw205rb,LABEL_1,not sarcastic,0.0025362403,0.9919348,0.005528965,0.0068322658,neutral,0.0029927247000000002,0.0068322658,0.9919348,0.9919348,0.986405835
mw1vq6q,LABEL_1,not sarcastic,0.005512,0.9661194,0.028368542,0.00076781906,neutral,0.022856542,0.00076781906,0.9661194,0.9661194,0.9377508579999999
mw08ddv,LABEL_1,sarcastic,0.0016314407,0.99449277,0.0038758598,0.97357035,neutral (sarcastic unclear),0.0022444190999999997,0.97357035,0.99449277,0.99449277,0.9906169102
mw08wn0,LABEL_1,not sarcastic,0.01020307,0.9862055,0.0035913524,0.0010362975,neutral,-0.0066117176,0.0010362975,0.9862055,0.9862055,0.97600243
mw2729e,LABEL_0,sarcastic,0.6830576,0.30871084,0.008231495,0.9617494,neutral (sarcastic unclear),-0.6748261050000001,0.9617494,0.6830576,0.30871084,0.37434676000000006
mw08s0d,LABEL_1,not sarcastic,0.002374252,0.99065536,0.0069703567,0.0047657955,positive,0.004596104700000001,0.0047657955,0.99065536,0.99065536,0.9836850033
mw0o91k,LABEL_1,not sarcastic,0.0016157965,0.99604553,0.0023386632,0.0013523502,neutral,0.0007228667,0.0013523502,0.99604553,0.99604553,0.9937068668
mw0azuh,LABEL_1,not sarcastic,0.0011285009,0.99468756,0.004184008,0.0011610267,neutral,0.0030555071000000003,0.0011610267,0.99468756,0.99468756,0.9905035520000001
mw0cn0w,LABEL_1,not sarcastic,0.016433666,0.9748286,0.00873774,0.0038942306,neutral,-0.007695925999999999,0.0038942306,0.9748286,0.9748286,0.9583949340000001
mw4uahf,LABEL_1,not sarcastic,0.0026618673,0.99162173,0.005716433,0.005932953,neutral,0.0030545656999999998,0.005932953,0.99162173,0.99162173,0.985905297
mvuin8w,LABEL_1,sarcastic,0.0015379279,0.99443793,0.0040242216,0.9628841,neutral (sarcastic unclear),0.0024862937,0.9628841,0.99443793,0.99443793,0.9904137084
mvul4qg,LABEL_1,not sarcastic,0.16883746,0.80328697,0.027875526,0.16045585,neutral,-0.14096193399999998,0.16045585,0.80328697,0.80328697,0.63444951
mvuj7v3,LABEL_1,sarcastic,0.0023465073,0.9878213,0.0098321065,0.9983474,neutral (sarcastic unclear),0.0074855992,0.9983474,0.9878213,0.9878213,0.9779891935
mvukkaf,LABEL_1,not sarcastic,0.0021882139,0.9881087,0.009703081,0.000923076,neutral,0.007514867100000001,0.000923076,0.9881087,0.9881087,0.978405619
mvuk10j,LABEL_1,not sarcastic,0.0033061395,0.97123563,0.02545826,0.0024722223,neutral,0.0221521205,0.0024722223,0.97123563,0.97123563,0.9457773700000001
mvukwof,LABEL_1,not sarcastic,0.089778386,0.897493,0.012728508,0.0022667083,negative,-0.077049878,0.0022667083,0.897493,0.897493,0.807714614
mvusa75,LABEL_1,not sarcastic,0.0014895607,0.99225813,0.006252229,0.0009801189,neutral,0.0047626683,0.0009801189,0.99225813,0.99225813,0.986005901
mvvoqcm,LABEL_1,not sarcastic,0.002134489,0.99407,0.0037955442,0.0032317764,neutral (sarcastic unclear),0.0016610552000000003,0.0032317764,0.99407,0.99407,0.9902744558000001
mvtez03,LABEL_1,sarcastic,0.0015574697,0.9944226,0.0040199114,0.9537179,neutral (sarcastic unclear),0.0024624417000000003,0.9537179,0.9944226,0.9944226,0.9904026886
mvth3hg,LABEL_1,sarcastic,0.004201812,0.9909395,0.004858698,0.9993843,neutral (sarcastic unclear),0.0006568859999999998,0.9993843,0.9909395,0.9909395,0.9860808019999999
mvtfel5,LABEL_1,not sarcastic,0.0017812336,0.9308295,0.06738923,0.0007953589,neutral,0.0656079964,0.0007953589,0.9308295,0.9308295,0.86344027
mvtkphp,LABEL_1,not sarcastic,0.001824941,0.99468744,0.0034876608,0.0011197932,neutral,0.0016627197999999998,0.0011197932,0.99468744,0.99468744,0.9911997792
mvtk2d4,LABEL_1,not sarcastic,0.0013709073,0.99506336,0.0035657415,0.0006796932,neutral (sarcastic unclear),0.0021948341999999997,0.0006796932,0.99506336,0.99506336,0.9914976185
mvtj8hy,LABEL_0,not sarcastic,0.5764132,0.37312388,0.050462905,0.001108444,neutral,-0.5259502949999999,0.001108444,0.5764132,0.37312388,0.20328931999999994
mvtgc0w,LABEL_1,not sarcastic,0.0015092312,0.9927938,0.005697075,0.009183232,neutral,0.0041878438,0.009183232,0.9927938,0.9927938,0.9870967249999999
mvtb4v2,LABEL_1,sarcastic,0.0015186975,0.99447095,0.0040103574,0.94109315,neutral (sarcastic unclear),0.0024916599,0.94109315,0.99447095,0.99447095,0.9904605926
mvtdrrj,LABEL_1,not sarcastic,0.0021359657,0.99407405,0.0037899858,0.019188765,neutral,0.0016540201,0.019188765,0.99407405,0.99407405,0.9902840642
mvuqaon,LABEL_1,not sarcastic,0.12787247,0.85654706,0.015580526,0.001692786,neutral,-0.11229194399999999,0.001692786,0.85654706,0.85654706,0.72867459
mvx6kcq,LABEL_1,not sarcastic,0.0012304495,0.99514127,0.003628281,0.0012328124,neutral,0.0023978315,0.0012328124,0.99514127,0.99514127,0.991512989
mvtc07x,LABEL_1,sarcastic,0.0010473966,0.99628544,0.0026671605,0.9521167,neutral (sarcastic unclear),0.0016197639000000003,0.9521167,0.99628544,0.99628544,0.9936182794999999
mvtdljm,LABEL_2,not sarcastic,0.036540076,0.34209496,0.62136495,0.0008961192,neutral,0.584824874,0.0008961192,0.62136495,0.34209496,0.27926999
mvnohlx,LABEL_1,sarcastic,0.0015341956,0.9944096,0.004056154,0.95673966,neutral (sarcastic unclear),0.0025219584000000005,0.95673966,0.9944096,0.9944096,0.990353446
mvnpcoo,LABEL_1,not sarcastic,0.0025135875,0.9917488,0.0057375547,0.008127315,neutral,0.0032239672000000004,0.008127315,0.9917488,0.9917488,0.9860112453
mvnp5ku,LABEL_1,not sarcastic,0.018257076,0.97284216,0.008900667,0.0014454685,neutral,-0.009356409000000001,0.0014454685,0.97284216,0.97284216,0.954585084
mvnoyw9,LABEL_1,not sarcastic,0.0008006182,0.99392325,0.0052761845,0.0022145696,neutral,0.004475566300000001,0.0022145696,0.99392325,0.99392325,0.9886470655
mvnpl7j,LABEL_0,not sarcastic,0.5125512,0.4776799,0.009768845,0.00075208634,positive,-0.502782355,0.00075208634,0.5125512,0.4776799,0.034871299999999994
mvnt1ma,LABEL_0,sarcastic,0.5663561,0.41254056,0.021103343,0.9991375,neutral (sarcastic unclear),-0.545252757,0.9991375,0.5663561,0.41254056,0.15381554000000003
mvnpufm,LABEL_1,not sarcastic,0.0028318004,0.99082196,0.006346266,0.0052721333,neutral,0.0035144656,0.0052721333,0.99082196,0.99082196,0.984475694
mvn65g1,LABEL_1,sarcastic,0.0015306871,0.99441516,0.0040542427,0.9712039,neutral (sarcastic unclear),0.0025235556000000004,0.9712039,0.99441516,0.99441516,0.9903609173
mvn7awk,LABEL_1,not sarcastic,0.0018699014,0.80645317,0.19167696,0.0013912919,neutral,0.1898070586,0.0013912919,0.80645317,0.80645317,0.61477621
mvn754j,LABEL_1,not sarcastic,0.017006205,0.972924,0.010069844,0.005331775,neutral,-0.006936361,0.005331775,0.972924,0.972924,0.955917795
mvn77w6,LABEL_1,not sarcastic,0.0019106135,0.99240655,0.0056828437,0.025707735,neutral,0.0037722301999999997,0.025707735,0.99240655,0.99240655,0.9867237063
mvn840y,LABEL_1,not sarcastic,0.002615249,0.9915245,0.0058601685,0.004242793,neutral,0.0032449195000000004,0.004242793,0.9915245,0.9915245,0.9856643315
mvn7l2g,LABEL_1,not sarcastic,0.0191904,0.9732044,0.0076052,0.001812249,neutral,-0.0115852,0.001812249,0.9732044,0.9732044,0.9540139999999999
mv66t6b,LABEL_1,sarcastic,0.0015449438,0.9944243,0.004030763,0.96702945,neutral (sarcastic unclear),0.0024858191999999994,0.96702945,0.9944243,0.9944243,0.990393537
mv688ze,LABEL_1,not sarcastic,0.0026672052,0.991299,0.006033785,0.005864393,neutral,0.0033665798,0.005864393,0.991299,0.991299,0.9852652150000001
mv6z83z,LABEL_1,not sarcastic,0.003582587,0.98413867,0.012278742,0.018746264,neutral,0.008696155,0.018746264,0.98413867,0.98413867,0.971859928
